student_id,origin_country,destination_country,destination_city,university_name,course_name,field_of_study,year_of_enrollment,scholarship_received,enrollment_reason,graduation_year,placement_status,placement_country,placement_company,starting_salary_usd,gpa_or_score,visa_status,post_graduation_visa,language_proficiency_test,test_score,world_university_rank,study_duration,stem_flag,placed_flag,scholarship_flag,stay_in_canada
S00113,6,4,18,33,3,1,2020.0,No,2,2021.0,Placed,Ireland,2,1.005685804238739,-0.22484094302784197,0,3,3,1.1325892448924972,-0.28549519127799955,1.0,0,1,0,0
S02509,2,3,33,14,2,0,2021.0,No,1,2022.0,Not Placed,UK,9,-0.8785035087145754,1.331071387365203,5,3,1,0.3591005391342148,-0.08290922680561606,1.0,0,0,0,0
S01629,3,9,35,5,5,0,2021.0,No,3,2023.0,Not Placed,UK,9,-0.8785035087145754,-0.38739894769577166,4,1,1,0.7290299201490454,-0.580165685056012,2.0,0,0,0,0
S02449,9,0,50,54,13,3,2022.0,Yes,2,2024.0,Not Placed,UK,9,-0.8785035087145754,-0.4338440918866089,2,0,0,-1.8941056906833906,-0.28549519127799955,2.0,1,0,1,0
S00297,6,5,36,34,6,1,2019.0,No,0,2021.0,Placed,Russia,0,0.1461224058790417,0.7505070849797383,3,3,0,-1.8941056906833906,-0.28549519127799955,2.0,0,1,0,0
S04532,5,1,26,23,1,6,2019.0,Yes,4,2020.0,Placed,Finland,5,0.1650323274019576,1.7026325408919005,5,4,0,0.6617700326918035,-0.28549519127799955,1.0,0,1,1,0
S03324,8,6,7,56,6,6,2019.0,Yes,3,2020.0,Placed,South Africa,8,1.7161191332785064,-1.3163018315125148,0,4,0,-1.8941056906833906,3.195300016474772,1.0,0,1,1,0
S03856,1,0,50,39,14,4,2019.0,Yes,1,2022.0,Placed,Canada,5,1.1163650425162437,-1.130521254749167,3,1,1,0.8971796387921507,-0.28549519127799955,3.0,0,1,1,1
S01302,7,9,35,5,4,7,2023.0,No,4,2026.0,Not Placed,UK,9,-0.8785035087145754,-1.618195268752957,4,2,2,0.12369093303386793,-0.580165685056012,3.0,0,0,0,0
S03586,0,4,13,46,3,1,2021.0,Yes,1,2022.0,Placed,Ireland,8,0.5980675584392423,-0.24806351512326005,2,3,0,-1.8941056906833906,1.279941806917691,1.0,0,1,1,0
S02035,8,1,49,70,5,0,2019.0,No,1,2020.0,Not Placed,UK,9,-0.8785035087145754,1.5632971083193887,1,1,3,0.09006098930524706,-0.28549519127799955,1.0,0,0,0,0
S04430,7,6,7,56,14,6,2020.0,No,2,2021.0,Not Placed,UK,9,-0.8785035087145754,-0.2712860872186792,5,2,2,0.49362031404869855,3.195300016474772,1.0,0,0,0,0
S02084,6,3,47,31,14,3,2020.0,No,0,2023.0,Not Placed,UK,9,-0.8785035087145754,-1.3163018315125148,0,2,1,0.1573208767624888,-0.28549519127799955,3.0,1,0,0,0
S01564,8,7,12,10,14,4,2020.0,Yes,2,2023.0,Not Placed,UK,9,-0.8785035087145754,-0.38739894769577166,1,4,1,0.19095082049110992,-0.28549519127799955,3.0,0,0,1,0
S00670,7,6,14,63,1,3,2022.0,No,0,2025.0,Not Placed,UK,9,-0.8785035087145754,1.354293959460622,4,1,0,-1.8941056906833906,-0.28549519127799955,3.0,1,0,0,0
S03118,3,8,29,64,9,3,2020.0,No,0,2021.0,Not Placed,UK,9,-0.8785035087145754,-0.5964020965545386,2,3,0,-1.8941056906833906,-0.41441353230587996,1.0,1,0,0,0
S01321,3,8,27,17,9,4,2021.0,Yes,3,2022.0,Not Placed,UK,9,-0.8785035087145754,-1.1769663989400032,4,1,3,0.056431045576625906,-0.8011685553895213,1.0,0,0,1,0
S04446,3,0,16,52,8,0,2020.0,Yes,3,2022.0,Placed,Canada,7,0.14497874013521572,-0.5964020965545386,1,1,3,-0.04445878560923697,1.114189654167559,2.0,0,1,1,1
S02530,4,2,0,36,9,5,2020.0,No,4,2021.0,Not Placed,UK,9,-0.8785035087145754,1.586519680414808,3,3,1,0.3591005391342148,1.040522030723056,1.0,0,0,0,0
S04235,8,5,32,4,7,5,2022.0,No,0,2025.0,Not Placed,UK,9,-0.8785035087145754,0.35572335935762256,1,3,1,0.02280110184800505,-0.28549519127799955,3.0,0,0,0,0
S01112,8,7,1,20,0,7,2020.0,No,3,2022.0,Placed,UAE,6,0.527298310946286,-0.039060366264493156,0,1,1,0.19095082049110992,-0.28549519127799955,2.0,0,1,0,0
S03445,2,6,23,62,8,3,2019.0,Yes,4,2022.0,Placed,South Africa,12,1.219018902212073,1.1685133826972731,5,2,2,-0.14534861679509983,-0.28549519127799955,3.0,1,1,1,0
S01436,9,6,7,56,10,5,2022.0,Yes,1,2025.0,Placed,South Africa,10,1.2131428264937945,-1.2234115431308403,1,1,3,-0.178978560523721,3.195300016474772,3.0,0,1,1,0
S01299,0,6,23,71,10,6,2022.0,No,2,2023.0,Not Placed,UK,9,-0.8785035087145754,-0.10872808255074845,2,0,3,0.42636042659145684,-0.28549519127799955,1.0,0,0,0,0
S01731,0,4,30,27,7,4,2019.0,Yes,1,2022.0,Not Placed,UK,9,-0.8785035087145754,1.5632971083193887,5,1,0,-0.07808872933785782,-0.28549519127799955,3.0,0,0,1,0
S03198,8,6,19,37,14,5,2019.0,No,0,2020.0,Placed,South Africa,3,0.7852146545539397,0.44861364773929696,1,2,0,-1.8941056906833906,-0.28549519127799955,1.0,0,1,0,0
S04685,4,2,20,9,12,4,2020.0,No,3,2022.0,Not Placed,UK,9,-0.8785035087145754,-1.57175012456212,2,1,0,-1.8941056906833906,-0.28549519127799955,2.0,0,0,0,0
S01135,7,5,41,38,14,0,2020.0,No,4,2023.0,Not Placed,UK,9,-0.8785035087145754,-1.130521254749167,1,4,3,0.5608802015059405,-0.28549519127799955,3.0,0,0,0,0
S01541,9,8,29,64,5,0,2022.0,Yes,1,2023.0,Not Placed,UK,9,-0.8785035087145754,-0.31773123140951637,2,2,0,0.49362031404869855,-0.41441353230587996,1.0,0,0,1,0
S03146,3,5,36,34,1,7,2023.0,Yes,3,2026.0,Placed,Russia,6,-0.04520498571308859,-0.8750729616995618,4,3,3,0.2918406516769728,-0.28549519127799955,3.0,0,1,1,0
S04241,8,7,12,29,6,1,2019.0,No,2,2022.0,Placed,UAE,2,0.9034460304156745,0.6343942245026458,0,0,0,-0.178978560523721,-0.28549519127799955,3.0,0,1,0,0
S01860,8,0,31,28,5,6,2019.0,No,2,2022.0,Placed,Canada,3,1.5095100011438738,-1.2698566873216774,5,3,1,-0.14534861679509983,-0.41441353230587996,3.0,0,1,0,1
S01889,1,7,1,73,6,2,2023.0,Yes,2,2024.0,Not Placed,UK,9,-0.8785035087145754,0.9827328059339243,1,0,0,0.09006098930524706,-0.28549519127799955,1.0,1,0,1,0
S03591,5,3,39,3,4,6,2021.0,Yes,0,2022.0,Placed,India,2,0.10250536061450577,-0.38739894769577166,5,4,0,1.031699413706634,-0.28549519127799955,1.0,0,1,1,0
S01461,4,0,31,28,9,1,2019.0,Yes,0,2021.0,Placed,Canada,7,0.4956306008672422,0.16994278259427376,2,3,3,0.09006098930524706,-0.41441353230587996,2.0,0,1,1,1
S02244,9,6,7,56,0,2,2023.0,No,1,2025.0,Not Placed,UK,9,-0.8785035087145754,-0.8054052454133065,4,1,0,-1.8941056906833906,3.195300016474772,2.0,1,0,0,0
S00628,2,5,32,30,9,7,2019.0,No,3,2021.0,Not Placed,UK,9,-0.8785035087145754,1.3078488152697847,4,4,0,-1.8941056906833906,-0.28549519127799955,2.0,0,0,0,0
S02539,8,0,27,72,4,1,2021.0,Yes,1,2023.0,Not Placed,UK,9,-0.8785035087145754,-0.41062151979119077,4,3,0,0.6617700326918035,1.611446112417955,2.0,0,0,1,0
S00636,6,7,12,29,8,0,2020.0,Yes,4,2022.0,Placed,UAE,10,1.6529217417446738,0.704061940788901,4,3,2,0.32547059540559364,-0.28549519127799955,2.0,0,1,1,0
S04449,5,3,2,13,9,7,2023.0,No,4,2024.0,Placed,India,9,1.3808278865885566,0.14672021049885567,4,4,0,0.3591005391342148,0.5800993841949118,1.0,0,1,0,0
S02535,7,6,23,71,8,1,2019.0,Yes,0,2021.0,Placed,South Africa,2,1.6131694979592741,-0.8286278175087246,1,1,0,1.0653293574352556,-0.28549519127799955,2.0,0,1,1,0
S01041,9,6,23,71,3,7,2020.0,Yes,1,2023.0,Not Placed,UK,9,-0.8785035087145754,-1.339524403607934,3,1,3,0.49362031404869855,-0.28549519127799955,3.0,0,0,1,0
S02684,4,7,12,26,11,1,2020.0,No,2,2021.0,Placed,UAE,1,-0.13389823598428327,-0.38739894769577166,2,0,3,0.8635496950635292,-0.28549519127799955,1.0,0,1,0,0
S03008,9,8,27,21,1,3,2023.0,No,3,2026.0,Placed,UK,7,0.7943639805045476,0.4950587919301342,3,1,0,-1.8941056906833906,-0.35916281472250267,3.0,1,1,0,0
S04802,7,5,36,34,13,0,2020.0,No,0,2022.0,Placed,Russia,8,-0.15034336064550524,0.3325007872622045,1,0,2,-0.11171867306647898,-0.28549519127799955,2.0,0,1,0,0
S03302,8,5,24,19,9,5,2021.0,Yes,1,2023.0,Not Placed,UK,9,-0.8785035087145754,-1.6646404129437942,0,3,0,0.9644395262493923,-0.28549519127799955,2.0,0,0,1,0
S00957,8,0,31,28,5,6,2023.0,No,4,2024.0,Placed,Canada,1,1.5762369817836521,0.7969522291705755,5,3,2,-0.04445878560923697,-0.41441353230587996,1.0,0,1,0,1
S02087,3,8,6,55,11,6,2019.0,Yes,0,2022.0,Not Placed,UK,9,-0.8785035087145754,0.7272845128843202,0,3,0,-1.8941056906833906,-0.8748361788340243,3.0,0,0,1,0
S03185,0,1,49,70,4,4,2022.0,No,4,2025.0,Placed,Finland,1,1.0680747424019361,-0.41062151979119077,0,1,2,0.45999037032007767,-0.28549519127799955,3.0,0,1,0,0
S00733,1,9,9,57,6,1,2019.0,No,2,2021.0,Not Placed,UK,9,-0.8785035087145754,1.0059553780293433,5,1,0,-1.8941056906833906,-0.5617487791948862,2.0,0,0,0,0
S02396,8,4,13,7,9,3,2020.0,Yes,1,2022.0,Placed,Ireland,0,1.197782212451718,1.2149585268881102,0,2,3,0.056431045576625906,-0.28549519127799955,2.0,1,1,1,0
S04456,6,2,34,22,13,2,2021.0,Yes,1,2023.0,Not Placed,UK,9,-0.8785035087145754,-1.339524403607934,3,2,2,0.9644395262493923,-0.28549519127799955,2.0,1,0,1,0
S02555,8,4,18,33,7,1,2019.0,Yes,3,2022.0,Placed,Ireland,10,-0.21772104765677075,0.4253910756438789,1,4,3,0.8971796387921507,-0.28549519127799955,3.0,0,1,1,0
S00270,8,5,32,24,14,2,2020.0,Yes,2,2023.0,Placed,Russia,3,1.3577968247128884,0.19316535468969287,5,3,1,-0.010828841880616107,0.6906008193616664,3.0,1,1,1,0
S04198,0,6,23,71,11,0,2019.0,No,2,2021.0,Not Placed,UK,9,-0.8785035087145754,-0.921518105890399,2,4,3,0.056431045576625906,-0.28549519127799955,2.0,0,0,0,0
S03064,5,0,48,69,0,4,2019.0,No,3,2020.0,Placed,Canada,0,2.0660808508892585,0.5879490803118086,4,4,0,-0.010828841880616107,-0.5249149674726347,1.0,0,1,0,1
S00361,8,7,12,58,8,0,2019.0,Yes,1,2021.0,Placed,UAE,8,1.0002632511430125,-0.38739894769577166,0,1,1,0.5272502577773197,-0.28549519127799955,2.0,0,1,1,0
S01574,9,2,3,42,2,7,2019.0,Yes,2,2021.0,Placed,Germany,2,1.7848968249072141,0.8201748012659946,3,0,1,0.5272502577773197,-0.28549519127799955,2.0,0,1,1,0
S01300,5,8,38,66,4,7,2022.0,Yes,0,2025.0,Not Placed,UK,9,-0.8785035087145754,1.586519680414808,0,4,1,0.09006098930524706,-0.8564192729728985,3.0,0,0,1,0
S02322,3,2,34,44,6,0,2019.0,No,3,2020.0,Placed,Germany,6,1.834804031762793,-1.2466341152262594,3,3,1,0.1573208767624888,-0.08290922680561606,1.0,0,1,0,0
S01898,6,4,13,51,11,2,2022.0,Yes,1,2023.0,Not Placed,UK,9,-0.8785035087145754,-1.362746975703352,0,1,0,0.7962898076062874,-0.28549519127799955,1.0,1,0,1,0
S04972,1,9,28,49,13,2,2022.0,No,1,2024.0,Placed,USA,8,1.609521598603967,0.05382992211718125,2,4,0,-1.8941056906833906,-0.3407459088613769,2.0,1,1,0,0
S04026,4,7,12,58,5,0,2019.0,Yes,4,2021.0,Not Placed,UK,9,-0.8785035087145754,-0.9911858221766553,5,0,1,-0.11171867306647898,-0.28549519127799955,2.0,0,0,1,0
S04618,9,2,20,9,14,2,2022.0,No,4,2023.0,Not Placed,UK,9,-0.8785035087145754,-0.6660698128407949,5,2,1,0.25821070794835194,-0.28549519127799955,1.0,1,0,0,0
S01199,3,5,32,11,9,7,2019.0,No,3,2021.0,Placed,Russia,7,1.7372769495392872,1.2846262431743656,3,0,0,-1.8941056906833906,-0.28549519127799955,2.0,0,1,0,0
S01085,2,7,1,73,8,4,2023.0,No,3,2025.0,Not Placed,UK,9,-0.8785035087145754,-0.6196246686499577,1,1,3,0.2245807642197308,-0.28549519127799955,2.0,0,0,0,0
S04808,2,9,35,5,5,3,2021.0,Yes,0,2023.0,Placed,USA,2,1.9269282792654656,0.05382992211718125,5,3,3,0.19095082049110992,-0.580165685056012,2.0,1,1,1,0
S00258,2,0,31,28,10,6,2020.0,No,1,2022.0,Not Placed,UK,9,-0.8785035087145754,-0.22484094302784197,0,1,3,0.32547059540559364,-0.41441353230587996,2.0,0,0,0,0
S03067,8,9,35,32,10,1,2021.0,No,4,2024.0,Not Placed,UK,9,-0.8785035087145754,-0.3409538035049345,5,2,2,1.0989593011638763,-0.1197430385278676,3.0,0,0,0,0
S00387,7,1,26,23,6,4,2021.0,No,1,2024.0,Placed,Finland,6,0.8415894883746035,0.07705249421259934,0,4,2,0.056431045576625906,-0.28549519127799955,3.0,0,1,0,0
S03798,9,2,34,44,10,5,2023.0,No,0,2025.0,Placed,Germany,1,1.7829447057927525,-0.7589601012224693,5,2,1,0.12369093303386793,-0.08290922680561606,2.0,0,1,0,0
S02192,4,8,6,55,5,4,2019.0,No,3,2021.0,Not Placed,UK,9,-0.8785035087145754,1.2614036710789476,2,2,2,0.32547059540559364,-0.8748361788340243,2.0,0,0,0,0
S01847,5,2,3,42,3,3,2023.0,No,2,2024.0,Not Placed,UK,9,-0.8785035087145754,1.2381810989835285,1,4,0,-0.178978560523721,-0.28549519127799955,1.0,1,0,0,0
S03339,6,8,15,60,12,6,2020.0,Yes,3,2023.0,Placed,UK,0,1.8696858369494855,-0.6660698128407949,1,1,0,0.7626598638776666,-0.5064980616115089,3.0,0,1,1,0
S00762,5,9,9,57,2,2,2020.0,Yes,2,2023.0,Not Placed,UK,9,-0.8785035087145754,-1.362746975703352,1,4,0,-0.178978560523721,-0.5617487791948862,3.0,1,0,1,0
S04640,7,0,50,39,9,6,2021.0,No,2,2023.0,Placed,Canada,0,1.7922517787425087,0.3325007872622045,4,0,1,1.0653293574352556,-0.28549519127799955,2.0,0,1,0,1
S02457,1,2,45,68,3,7,2021.0,Yes,3,2022.0,Placed,Germany,0,0.7099890543350407,-1.5253049803712826,5,2,0,0.2245807642197308,4.8344046381149655,1.0,0,1,1,0
S00991,1,5,32,30,11,5,2023.0,Yes,0,2025.0,Not Placed,UK,9,-0.8785035087145754,-0.5731795244591205,0,3,3,1.0653293574352556,-0.28549519127799955,2.0,0,0,1,0
S01921,8,1,17,1,7,5,2021.0,Yes,4,2022.0,Placed,Finland,4,1.6595668340838008,-0.06228293835991124,1,0,0,0.6281400889631826,0.8747698779729242,1.0,0,1,1,0
S01420,7,8,38,66,6,6,2021.0,Yes,0,2024.0,Placed,UK,1,1.456960532052559,1.2381810989835285,5,4,3,0.42636042659145684,-0.8564192729728985,3.0,0,1,1,0
S00306,6,1,17,1,1,3,2022.0,No,3,2023.0,Placed,Finland,3,0.04676151479043565,-1.7343081292300495,3,4,0,-1.8941056906833906,0.8747698779729242,1.0,1,1,0,0
S04930,9,2,34,44,3,0,2023.0,Yes,4,2025.0,Not Placed,UK,9,-0.8785035087145754,-1.2001889710354223,5,4,3,0.3927304828628357,-0.08290922680561606,2.0,0,0,1,0
S04429,1,7,12,58,0,6,2019.0,Yes,3,2020.0,Not Placed,UK,9,-0.8785035087145754,1.0291779501247615,2,3,1,0.8299197513349084,-0.28549519127799955,1.0,0,0,1,0
S01106,3,7,43,2,2,6,2022.0,Yes,4,2025.0,Not Placed,UK,9,-0.8785035087145754,-1.1072986826537479,3,1,1,0.9980694699780132,-0.28549519127799955,3.0,0,0,1,0
S01147,2,3,11,6,5,6,2022.0,Yes,3,2023.0,Not Placed,UK,9,-0.8785035087145754,-0.9911858221766553,4,0,2,-0.010828841880616107,-0.28549519127799955,1.0,0,0,1,0
S02137,4,3,11,18,10,3,2019.0,Yes,3,2022.0,Placed,India,0,2.0329934178178792,0.704061940788901,2,4,0,0.3591005391342148,-0.28549519127799955,3.0,1,1,1,0
S00858,7,4,10,50,3,6,2021.0,No,0,2024.0,Not Placed,UK,9,-0.8785035087145754,0.7969522291705755,5,0,1,0.32547059540559364,-0.28549519127799955,3.0,0,0,0,0
S02074,6,8,27,17,12,6,2020.0,No,3,2022.0,Placed,UK,8,1.518856510843417,1.7026325408919005,5,1,2,0.9644395262493923,-0.8011685553895213,2.0,0,1,0,0
S03744,8,5,36,34,14,0,2020.0,Yes,0,2022.0,Not Placed,UK,9,-0.8785035087145754,-1.57175012456212,1,2,1,-0.178978560523721,-0.28549519127799955,2.0,0,0,1,0
S00928,0,2,34,22,13,6,2020.0,No,2,2023.0,Placed,Germany,6,-0.16406734957141708,-0.6660698128407949,5,0,0,-1.8941056906833906,-0.28549519127799955,3.0,0,1,0,0
S01803,1,6,19,37,9,2,2022.0,Yes,1,2023.0,Not Placed,UK,9,-0.8785035087145754,-1.1769663989400032,3,0,0,-1.8941056906833906,-0.28549519127799955,1.0,1,0,1,0
S02962,0,9,35,5,10,3,2021.0,No,1,2023.0,Placed,USA,9,1.263681021345967,-0.38739894769577166,2,2,3,0.5608802015059405,-0.580165685056012,2.0,1,1,0,0
S01120,4,8,38,66,9,2,2019.0,No,1,2022.0,Not Placed,UK,9,-0.8785035087145754,-0.01583779416907404,3,4,0,-0.07808872933785782,-0.8564192729728985,3.0,1,0,0,0
S03308,4,7,12,26,1,7,2020.0,Yes,1,2021.0,Not Placed,UK,9,-0.8785035087145754,-1.2930792594170966,2,2,0,-0.07808872933785782,-0.28549519127799955,1.0,0,0,1,0
S01424,6,9,35,5,6,6,2020.0,Yes,1,2021.0,Placed,USA,7,1.9219395304173972,1.6794099687964823,4,0,1,0.7290299201490454,-0.580165685056012,1.0,0,1,1,0
S04038,4,8,27,17,11,6,2019.0,Yes,4,2022.0,Placed,UK,12,1.6173695118116005,-0.8518503896041437,1,3,1,-0.21260850425234185,-0.8011685553895213,3.0,0,1,1,0
S01697,7,5,41,38,5,7,2022.0,Yes,2,2024.0,Placed,Russia,3,0.6719325907904863,1.5400745362239707,0,0,3,0.8299197513349084,-0.28549519127799955,2.0,0,1,1,0
S04387,9,1,49,70,8,3,2019.0,No,1,2021.0,Placed,Finland,11,1.0350661828301309,1.4007391036514591,4,0,3,0.7626598638776666,-0.28549519127799955,2.0,1,1,0,0
S02581,4,9,42,40,3,0,2022.0,No,4,2025.0,Not Placed,UK,9,-0.8785035087145754,1.0988456664110178,5,4,2,-0.178978560523721,-0.819585461250647,3.0,0,0,0,0
S03728,4,7,12,58,9,6,2023.0,Yes,3,2025.0,Not Placed,UK,9,-0.8785035087145754,-0.8286278175087246,3,2,1,0.32547059540559364,-0.28549519127799955,2.0,0,0,1,0
S03598,8,7,12,29,6,2,2019.0,No,2,2021.0,Not Placed,UK,9,-0.8785035087145754,1.4471842478422963,2,4,1,0.3927304828628357,-0.28549519127799955,2.0,1,0,0,0
S02395,1,9,5,8,10,5,2020.0,Yes,1,2021.0,Placed,USA,9,0.27370029144032,1.586519680414808,4,3,0,0.6953999764204246,-0.8380023671117728,1.0,0,1,1,0
S04480,0,5,36,34,14,2,2021.0,Yes,0,2022.0,Not Placed,UK,9,-0.8785035087145754,0.5647265082163905,3,2,1,0.19095082049110992,-0.28549519127799955,1.0,1,0,1,0
S02519,5,8,15,60,0,2,2022.0,No,3,2023.0,Placed,UK,8,1.4578084221729817,-0.20161837093242285,5,1,0,0.1573208767624888,-0.5064980616115089,1.0,1,1,0,0
S00700,1,2,34,44,0,0,2019.0,No,0,2022.0,Not Placed,UK,9,-0.8785035087145754,1.6329648246056452,0,3,3,0.5945101452345617,-0.08290922680561606,3.0,0,0,0,0
S04006,1,8,6,55,5,2,2023.0,Yes,2,2026.0,Placed,UK,3,2.047368113115278,1.5168519641285516,1,3,0,0.6617700326918035,-0.8748361788340243,3.0,1,1,1,0
S01517,6,3,39,3,4,4,2021.0,Yes,4,2023.0,Not Placed,UK,9,-0.8785035087145754,-1.7110855571346315,2,2,1,1.031699413706634,-0.28549519127799955,2.0,0,0,1,0
S04072,2,7,12,58,13,1,2019.0,Yes,2,2021.0,Not Placed,UK,9,-0.8785035087145754,-0.6196246686499577,3,1,3,0.7626598638776666,-0.28549519127799955,2.0,0,0,1,0
S01269,8,0,27,72,6,5,2020.0,Yes,3,2023.0,Not Placed,UK,9,-0.8785035087145754,1.1917359547926911,3,0,1,0.02280110184800505,1.611446112417955,3.0,0,0,1,0
S01557,4,7,12,29,2,2,2022.0,Yes,3,2023.0,Placed,UAE,12,-0.03479368376929339,1.2614036710789476,0,4,0,0.5945101452345617,-0.28549519127799955,1.0,1,1,1,0
S00243,2,9,42,40,0,6,2023.0,Yes,2,2024.0,Not Placed,UK,9,-0.8785035087145754,-0.8054052454133065,5,2,2,1.031699413706634,-0.819585461250647,1.0,0,0,1,0
S01792,6,2,3,12,13,2,2023.0,No,1,2025.0,Not Placed,UK,9,-0.8785035087145754,1.6329648246056452,2,2,1,0.09006098930524706,-0.28549519127799955,2.0,1,0,0,0
S01102,7,8,27,21,6,1,2021.0,Yes,3,2022.0,Not Placed,UK,9,-0.8785035087145754,-0.48028923607744606,4,2,3,0.9644395262493923,-0.35916281472250267,1.0,0,0,1,0
S00469,8,9,42,47,5,3,2023.0,Yes,0,2024.0,Not Placed,UK,9,-0.8785035087145754,0.8898425175522499,5,1,2,0.9644395262493923,-0.7275009319450181,1.0,1,0,1,0
S01951,8,2,0,36,10,5,2022.0,No,4,2025.0,Placed,Germany,6,-0.07710931629085493,-1.2930792594170966,5,3,1,0.3927304828628357,1.040522030723056,3.0,0,1,0,0
S00432,2,3,47,31,8,3,2020.0,Yes,2,2023.0,Not Placed,UK,9,-0.8785035087145754,1.4936293920331336,0,2,0,-1.8941056906833906,-0.28549519127799955,3.0,1,0,1,0
S02663,6,3,2,13,7,5,2022.0,Yes,3,2024.0,Placed,India,7,1.0673057257810876,1.6794099687964823,5,2,2,0.5608802015059405,0.5800993841949118,2.0,0,1,1,0
S02484,0,2,20,9,4,6,2023.0,No,4,2024.0,Placed,Germany,5,0.7281891143617887,-0.6660698128407949,1,1,3,0.19095082049110992,-0.28549519127799955,1.0,0,1,0,0
S04965,9,0,37,65,3,2,2022.0,Yes,0,2025.0,Not Placed,UK,9,-0.8785035087145754,-1.5020824082758635,1,4,2,0.056431045576625906,-0.28549519127799955,3.0,1,0,1,0
S04391,9,5,41,38,10,3,2022.0,No,3,2025.0,Not Placed,UK,9,-0.8785035087145754,1.37751653155604,4,0,0,0.42636042659145684,-0.28549519127799955,3.0,1,0,0,0
S04508,5,4,13,46,11,1,2023.0,No,0,2026.0,Not Placed,UK,9,-0.8785035087145754,-0.20161837093242285,1,3,0,-1.8941056906833906,1.279941806917691,3.0,0,0,0,0
S01060,5,2,3,12,13,1,2020.0,Yes,3,2021.0,Not Placed,UK,9,-0.8785035087145754,1.354293959460622,3,4,0,0.9644395262493923,-0.28549519127799955,1.0,0,0,1,0
S03531,4,3,11,18,9,1,2023.0,Yes,3,2026.0,Not Placed,UK,9,-0.8785035087145754,-0.15517322674158565,4,3,0,1.0989593011638763,-0.28549519127799955,3.0,0,0,1,0
S04569,0,4,30,27,14,5,2022.0,Yes,4,2024.0,Placed,Ireland,0,1.5156621341106618,1.4239616757468772,3,1,0,-1.8941056906833906,-0.28549519127799955,2.0,0,1,1,0
S02420,6,7,12,58,5,3,2021.0,Yes,3,2024.0,Not Placed,UK,9,-0.8785035087145754,-0.8518503896041437,4,3,2,1.0989593011638763,-0.28549519127799955,3.0,1,0,1,0
S00977,1,3,11,6,0,2,2021.0,Yes,3,2024.0,Placed,India,8,1.2870867323446127,1.1685133826972731,0,3,2,0.12369093303386793,-0.28549519127799955,3.0,1,1,1,0
S03441,8,4,30,27,11,6,2022.0,Yes,0,2024.0,Not Placed,UK,9,-0.8785035087145754,0.8433973733614127,5,3,3,0.3591005391342148,-0.28549519127799955,2.0,0,0,1,0
S04067,9,4,13,51,14,6,2019.0,No,2,2020.0,Placed,Ireland,8,-0.05198810667647031,0.4718362198347161,3,1,2,0.32547059540559364,-0.28549519127799955,1.0,0,1,0,0
S03622,5,1,26,23,13,2,2021.0,Yes,2,2024.0,Not Placed,UK,9,-0.8785035087145754,1.7026325408919005,3,1,1,0.02280110184800505,-0.28549519127799955,3.0,1,0,1,0
S04537,1,5,32,30,5,3,2021.0,No,2,2022.0,Placed,Russia,10,0.1276660069786775,-0.15517322674158565,0,1,0,1.0989593011638763,-0.28549519127799955,1.0,1,1,0,0
S03567,9,3,47,31,7,5,2023.0,No,0,2024.0,Placed,India,9,0.27642142717563006,-0.31773123140951637,5,2,1,0.7626598638776666,-0.28549519127799955,1.0,0,1,0,0
S04162,8,7,1,73,3,4,2023.0,No,1,2024.0,Placed,UAE,3,0.1510914363522167,-0.7821826733178874,5,0,1,0.6953999764204246,-0.28549519127799955,1.0,0,1,0,0
S01662,1,2,20,9,14,6,2021.0,No,4,2023.0,Placed,Germany,3,0.3071229368848898,-0.7589601012224693,4,1,1,1.031699413706634,-0.28549519127799955,2.0,0,1,0,0
S04683,3,4,13,45,5,2,2021.0,No,3,2024.0,Not Placed,UK,9,-0.8785035087145754,1.5168519641285516,0,4,1,-0.11171867306647898,-0.28549519127799955,3.0,1,0,0,0
S02905,2,3,2,13,11,3,2021.0,Yes,3,2024.0,Placed,India,11,1.2959008459220303,1.2381810989835285,5,0,3,1.0653293574352556,0.5800993841949118,3.0,1,1,1,0
S01110,2,7,12,29,7,2,2023.0,Yes,2,2024.0,Placed,UAE,4,0.7560708964612706,0.5415039361209714,3,1,1,0.49362031404869855,-0.28549519127799955,1.0,1,1,1,0
S00538,4,3,2,13,13,3,2020.0,No,2,2022.0,Not Placed,UK,9,-0.8785035087145754,-0.13195065464616756,0,1,2,0.9644395262493923,0.5800993841949118,2.0,1,0,0,0
S02705,6,8,38,66,11,4,2021.0,No,4,2024.0,Not Placed,UK,9,-0.8785035087145754,-1.0840761105583296,1,2,1,1.0989593011638763,-0.8564192729728985,3.0,0,0,0,0
S00282,1,4,13,7,12,1,2023.0,No,2,2026.0,Not Placed,UK,9,-0.8785035087145754,-0.3409538035049345,5,1,0,-1.8941056906833906,-0.28549519127799955,3.0,0,0,0,0
S02030,0,4,18,33,0,3,2023.0,No,0,2024.0,Placed,Ireland,4,1.2607035467370409,0.7737296570751574,1,2,1,0.1573208767624888,-0.28549519127799955,1.0,1,1,0,0
S03986,1,4,18,33,9,4,2019.0,No,0,2020.0,Placed,Ireland,0,-0.009356980156611945,-0.9447406779858181,4,3,0,-0.178978560523721,-0.28549519127799955,1.0,0,1,0,0
S03720,1,7,12,58,7,0,2021.0,No,4,2024.0,Placed,UAE,7,-0.2052590347240462,-0.7125149570316321,3,1,3,-0.07808872933785782,-0.28549519127799955,3.0,0,1,0,0
